codigo_ibge,lat,lon
3133303,-16.562000,-41.502500
3133402,-19.902300,-49.370900
3133501,-20.470900,-45.124700
3133600,-22.766500,-46.222500
3133709,-20.197900,-44.422500
3133758,-20.740200,-46.752300
3133808,-20.073500,-44.577000
3133907,-20.676100,-43.608900
3134004,-16.610500,-41.770900
3134103,-19.396200,-41.226900
3134202,-18.969100,-49.464300
3134301,-21.315600,-44.870700
3134400,-19.727700,-50.193600
3134509,-21.298100,-44.657700
3134608,-19.517600,-43.746500
3134707,-16.144900,-40.291600
3134806,-21.016000,-46.741900
3134905,-22.288300,-46.614200
3135001,-19.647100,-42.751300
3135050,-15.333800,-43.674100
3135076,-18.461400,-41.809600
3135100,-15.798400,-43.307100
3135209,-15.488700,-44.362400
3135308,-20.141600,-45.504800
3135357,-15.999100,-44.272900
3135407,-20.535800,-43.982800
3135456,-17.083000,-42.258900
3135506,-20.453400,-42.666700
3135605,-17.231800,-44.440600
3135704,-19.237100,-44.025700
3135803,-16.433700,-41.003500
3135902,-21.998800,-45.289600
3136009,-16.655200,-41.025300
3136108,-19.173900,-42.680900
3136207,-19.810800,-43.176300
3136306,-17.740000,-46.174100
3136405,-17.759400,-44.169100
3136504,-15.899000,-40.177500
3136520,-16.908300,-42.605000
3136553,-18.221100,-42.497700
3136579,-16.543600,-42.515300
3136603,-19.689900,-43.579100
3136652,-19.954000,-44.341400
3136702,-21.757700,-43.344400
3136801,-16.850900,-43.587800
3136900,-21.253000,-46.577600
3136959,-14.269600,-44.161500
3137007,-17.631700,-41.740900
3137106,-18.178500,-46.806300
3137205,-20.023000,-45.544200
3137304,-16.982200,-44.580000
3137403,-20.915700,-44.073400
3137502,-18.777000,-46.405500
3137536,-17.836500,-46.521200
3137601,-19.626700,-43.895300
3137700,-20.151600,-41.624100
3137809,-21.974400,-45.348500
3137908,-20.792500,-43.472400
3138005,-21.363400,-42.479700
3138104,-17.886600,-44.576600
3138203,-21.245000,-44.999900
3138302,-19.717400,-45.024800
3138351,-17.081500,-42.695400
3138401,-21.530400,-42.644000
3138500,-22.027600,-44.319800
3138609,-21.839100,-43.792000
3138625,-19.554200,-50.576600
3138658,-15.903300,-44.302900
3138674,-20.438900,-42.101700
3138682,-16.119400,-44.583700
3138708,-21.511500,-44.904400
3138807,-19.801100,-45.685900
3138906,-17.078400,-40.718000
3139003,-21.679900,-45.919100
3139102,-21.482300,-44.330400
3139201,-17.843800,-42.079100
3139250,-15.049000,-42.951200
3139300,-14.756500,-43.933600
3139409,-20.256800,-42.033800
3139508,-20.350600,-41.959600
3139607,-18.783000,-40.981700
3139706,-19.512700,-44.676900
3139805,-21.867200,-43.010000
3139904,-22.308000,-45.373700
3140001,-20.378200,-43.418000
3140100,-18.506800,-42.081900
3140159,-20.048700,-44.187300
3140209,-21.697200,-42.960400
3140308,-19.711900,-42.734200
3140407,-22.449200,-45.164400
3140506,-19.331100,-45.236600
3140530,-20.257000,-41.877600
3140555,-15.686100,-40.739200
3140605,-18.474000,-43.059000
3140704,-19.987100,-44.429200
3140803,-21.868900,-43.318300
3140852,-14.855200,-43.922400
3140902,-20.284900,-42.341700
3141009,-15.398100,-42.861400
3141108,-19.558300,-44.081700
3141207,-19.222500,-45.971500
3141306,-19.995400,-46.221300
3141405,-16.225200,-41.478000
3141504,-18.658200,-41.402400
3141603,-21.195100,-43.341800
3141702,-19.221100,-42.609800
3141801,-17.217300,-42.595000
3141900,-21.681500,-44.600100
3142007,-16.256600,-44.159400
3142106,-20.890200,-42.342900
3142205,-21.195500,-42.612800
3142254,-14.747800,-44.410400
3142304,-20.330800,-44.053300
3142403,-19.843500,-45.414700
3142502,-18.324100,-44.119100
3142601,-21.758100,-45.541400
3142700,-14.422100,-44.367600
3142809,-18.862000,-48.865200
3142908,-15.153200,-42.871200
3143005,-21.326200,-46.367900
3143104,-18.729300,-47.496800
3143153,-16.866400,-41.255500
3143203,-21.190400,-46.980300
3143302,-16.730600,-43.870800
3143401,-22.431500,-46.570300
3143450,-15.170500,-42.499200
3143500,-18.607100,-45.357000
3143609,-18.547300,-44.602700
3143708,-19.217200,-43.376800
3143807,-22.612000,-46.361800
3143906,-21.128000,-42.370400
3144003,-19.815900,-41.438100
3144102,-21.368700,-46.522500
3144201,-18.456500,-42.247300
3144300,-17.839000,-40.350800
3144359,-19.226000,-42.330300
3144375,-16.506900,-46.494600
3144409,-22.119300,-45.512600
3144508,-21.216700,-44.614100
3144607,-21.233100,-45.235700
3144656,-15.318800,-41.755400
3144672,-18.496400,-41.102200
3144706,-19.766900,-43.035400
3144805,-19.985500,-43.847400
3144904,-18.443200,-41.500800
3145000,-19.168700,-47.671900
3145059,-15.804500,-43.299000
3145109,-21.126500,-46.421200
3145208,-19.875900,-44.985000
3145307,-17.467100,-41.879300
3145356,-17.415300,-41.218300
3145372,-16.018000,-42.408400
3145406,-21.859900,-43.936800
3145455,-17.398800,-43.572400
3145505,-22.069100,-45.263100
3145604,-20.697100,-44.827900
3145703,-21.339100,-43.456900
3145802,-19.730300,-44.806800
3145851,-20.431800,-42.805500
3145877,-20.505700,-42.205100
3145901,-20.521000,-43.691900
3146008,-22.282000,-46.369400
3146107,-20.385400,-43.503600
3146206,-18.067900,-41.269800
3146255,-16.365500,-42.514700
3146305,-17.075900,-41.484100
3146404,-18.902300,-45.535600
3146503,-20.370200,-45.662900
3146552,-15.534000,-43.067200
3146602,-21.289600,-43.415200
3146701,-21.377500,-42.318100
3146750,-16.738500,-40.420600
3146909,-19.449000,-44.747700
3147006,-17.238000,-46.893200
3147105,-19.859700,-44.607700
3147204,-21.547900,-45.737000
3147303,-22.549500,-45.780200
3147402,-19.275500,-44.404500
3147501,-19.352400,-43.138300
3147600,-22.390000,-44.967100
3147709,-20.651400,-44.495800
3147808,-22.210100,-44.234500
3147907,-20.719300,-46.610500
3147956,-16.076800,-44.080900
3148004,-18.604400,-46.509600
3148103,-18.943900,-46.987400
3148202,-21.153100,-42.213000
3148301,-20.873900,-42.980500
3148400,-18.428500,-42.868900
3148509,-17.430400,-40.999200
3148608,-18.548000,-42.559900
3148707,-16.006000,-41.279500
3148756,-20.523600,-42.327800
3148806,-20.597700,-42.714100
3148905,-20.256700,-45.208800
3149002,-20.831900,-42.155900
3149101,-22.243100,-45.466000
3149150,-15.605200,-44.389400
3149200,-19.228300,-47.461600
3149309,-19.620000,-44.040500
3149408,-21.704600,-43.742900
3149507,-21.835700,-43.121000
3149606,-19.629400,-44.663200
3149705,-19.952800,-45.084700
3149804,-19.352000,-47.294300
3149903,-21.091900,-45.090000
3149952,-19.156700,-42.239800
3150000,-18.355600,-41.597800
3150109,-21.509100,-43.320100
3150158,-19.760100,-42.077000
3150208,-20.245400,-42.734300
3150307,-21.468600,-44.192900
3150406,-20.470100,-44.224200
3150505,-20.480300,-45.801500
3150539,-19.727700,-42.409800
3150570,-16.056900,-45.145500
3150604,-20.509100,-44.480000
3150703,-19.907700,-48.700200
3150802,-20.685200,-43.300400
3150901,-22.527900,-45.496100
3151008,-22.402100,-45.532100
3151107,-21.656600,-42.344800
3151206,-17.351400,-44.948300
3151305,-21.276600,-43.026300
3151404,-19.682700,-44.890000
3151503,-20.468300,-45.961100
3151602,-20.139900,-48.702000
3151701,-21.786300,-45.966000
3151800,-21.786400,-46.568100
3151909,-19.620400,-41.635800
3152006,-19.231700,-45.002700
3152105,-20.416200,-42.908800
3152131,-16.633200,-45.063200
3152170,-16.752800,-41.503600
3152204,-15.746600,-43.028100
3152303,-20.672400,-43.084700
3152402,-17.804700,-41.788000
3152501,-22.230900,-45.936100
3152600,-22.194800,-44.972500
3152709,-21.058400,-44.078200
3152808,-19.307800,-48.927100
3152907,-20.744600,-46.861400
3153004,-19.753000,-46.381900
3153103,-20.768800,-43.187500
3153202,-18.638800,-44.059900
3153301,-18.614400,-43.562500
3153400,-18.418500,-46.420100
3153509,-20.422100,-41.965900
3153608,-19.481500,-44.155500
3153707,-19.271800,-45.558000
3153806,-20.739600,-43.884900
3153905,-19.967900,-43.804300
3154002,-20.101600,-42.452700
3154101,-21.526200,-42.469800
3154150,-20.240900,-41.983000
3154200,-20.920100,-44.235700
3154309,-19.323900,-41.255800
3154408,-21.062500,-43.762800
3154457,-16.221500,-46.001600
3154507,-16.005200,-43.049700
3154606,-19.766400,-44.087100
3154705,-21.191500,-45.061200
3154804,-20.088000,-43.791100
3154903,-20.226100,-42.651500
3155009,-20.245500,-42.895000
3155108,-16.609600,-40.570500
3155207,-20.856400,-43.474100
3155306,-20.266100,-44.308600
3155405,-21.475900,-43.125600
3155504,-19.196300,-46.241100
3155603,-15.615700,-42.545900
3155702,-19.929600,-43.173800
3155801,-21.274900,-43.179800
3155900,-22.090500,-43.828100
3156007,-18.293300,-43.008200
3156106,-21.026100,-44.319200
3156205,-21.629700,-43.019600
3156304,-21.201000,-42.865200
3156403,-18.882700,-47.585500
3156452,-20.979700,-42.510500
3156502,-16.408600,-42.261900
3156601,-16.375200,-40.540600
3156700,-19.890000,-43.810900
3156809,-18.665800,-43.084000
3156908,-19.862800,-47.439800
3157005,-16.170400,-42.290300
3157104,-15.998100,-39.949900
3157203,-19.960000,-43.417600
3157252,-19.978100,-42.141100
3157278,-21.958700,-43.705500
3157302,-21.246200,-43.560100
3157336,-21.120100,-44.224400
3157377,-16.098800,-41.746700
3157401,-20.236000,-42.814200
3157500,-18.827300,-42.439400
3157609,-16.689200,-45.413700
3157658,-16.938000,-40.686200
3157708,-19.310600,-47.526300
3157807,-19.770300,-43.850600
3157906,-20.384300,-42.251200
3158003,-19.449200,-43.114300
3158102,-16.248700,-40.148700
3158201,-18.189400,-42.418600
3158300,-21.249200,-45.506800
3158409,-21.286900,-42.556800
3158508,-19.006900,-44.041200
3158607,-21.951600,-43.166600
3158706,-21.602300,-44.105500
3158805,-20.899600,-45.130800
3158904,-20.108700,-41.924300
3158953,-19.368800,-42.549600
3159001,-19.170100,-43.716300
3159100,-20.788000,-43.691400
3159209,-22.028900,-46.337500
3159308,-22.148900,-44.095100
3159357,-19.874500,-42.133000
3159407,-21.562800,-43.914800
3159506,-19.358700,-41.379800
3159605,-22.252500,-45.704000
3159704,-19.528000,-45.964900
3159803,-18.838900,-50.122700
3159902,-20.948000,-44.916700
3160009,-21.758300,-42.817500
3160108,-20.315200,-42.609600
3160207,-18.464300,-43.306300
3160306,-16.536400,-40.175200
3160405,-20.085800,-45.291600
3160454,-15.341200,-42.624400
3160504,-19.228400,-43.253400
3160603,-18.297200,-44.221900
3160702,-21.456100,-43.552800
3160801,-21.583600,-45.073900
3160900,-20.627100,-43.951100
3160959,-19.527500,-42.013400
3161007,-19.867000,-42.966000
3161056,-18.591700,-41.487800
3161106,-15.949200,-44.867300
3161205,-20.710300,-44.984900
3161304,-19.859600,-49.765500
3161403,-20.790100,-42.269600
3161502,-20.922700,-42.833400
3161601,-18.844000,-42.288700
3161650,-18.916800,-41.358900
3161700,-18.339300,-45.837700
3161809,-19.982600,-44.858100
3161908,-19.826500,-43.359700
3162005,-21.892500,-45.595300
3162104,-19.310700,-46.048700
3162203,-20.642200,-46.506100
3162252,-16.852600,-44.346300
3162302,-21.932800,-45.927700
3162401,-15.930700,-44.007800
3162450,-14.881500,-44.083500
3162500,-21.135800,-44.259700
3162559,-20.395200,-42.151900
3162575,-18.726100,-41.160800
3162609,-19.340300,-42.158600
3162658,-16.532700,-44.528800
3162708,-15.314800,-42.015400
3162807,-18.547700,-42.764800
3162906,-21.540700,-43.010700
3162922,-20.045300,-44.263400
3162948,-20.718200,-46.311700
3162955,-19.699900,-43.960800
3163003,-18.324200,-42.146300
3163102,-19.710100,-44.557600
3163201,-22.329100,-45.526400
3163300,-18.482300,-41.390300
3163409,-19.925600,-42.707700
3163508,-18.276800,-42.671400
3163607,-20.003400,-41.746300
3163706,-22.113800,-45.052100
3163805,-20.706400,-42.719200
3163904,-21.127600,-46.615200
3164001,-20.169500,-42.522400
3164100,-18.364300,-42.600900
3164209,-16.368800,-45.070000
3164308,-20.244900,-46.365800
3164407,-22.158900,-45.754400
3164431,-21.072900,-42.636400
3164472,-19.498000,-41.983600
3164506,-18.084400,-42.571900
3164605,-20.274700,-45.003100
3164704,-20.917300,-46.991900
3164803,-19.292100,-43.175600
3164902,-22.218100,-44.977600
3165008,-20.911600,-44.508500
3165107,-20.784500,-47.098500
3165206,-21.722400,-44.985500
3165305,-21.701700,-44.442200
3165404,-22.747500,-45.745000
3165503,-18.782700,-42.366500
3165537,-20.033500,-44.144500
3165552,-17.600700,-42.162000
3165560,-20.101200,-42.840400
3165578,-22.593600,-46.174400
3165602,-21.800900,-42.945000
3165701,-20.917000,-43.100400
3165800,-22.164500,-46.177700
3165909,-17.947000,-43.225000
3166006,-20.794200,-43.344500
3166105,-18.892900,-43.083900
3166204,-21.028600,-43.582300
3166303,-20.473500,-42.481700
3166402,-21.908300,-44.519900
3166501,-18.361900,-43.170200
3166600,-19.439900,-45.793100
3166709,-17.793200,-40.247100
3166808,-19.112800,-46.686800
3166907,-21.548400,-46.043200
3166956,-15.810700,-42.871500
3167004,-21.891100,-44.508200
3167103,-18.604900,-43.382500
3167202,-19.465100,-44.245000
3167301,-21.159000,-43.215700
3167400,-22.029500,-45.835900
3167509,-21.965000,-43.313700
3167608,-20.123300,-42.002400
3167707,-19.236300,-42.097200
3167806,-22.059200,-45.044100
3167905,-21.359200,-43.247800
3168002,-15.811500,-42.232300
3168051,-19.761600,-41.615100
3168101,-19.924700,-46.822400
3168200,-19.887300,-46.020600
3168309,-19.668300,-43.689000
3168408,-19.281200,-42.006900
3168507,-20.651800,-42.856600
3168606,-17.864700,-41.508200
3168705,-19.577100,-42.643000
3168804,-21.107700,-44.167400
3168903,-19.002000,-45.965700
3169000,-21.175100,-43.019900
3169059,-22.371200,-46.096600
3169109,-22.743000,-46.371900
3169208,-20.908000,-42.027800
3169307,-21.699400,-45.256200
3169356,-18.205700,-45.228000
3169406,-21.366400,-45.512700
3169505,-18.978100,-41.647900
3169604,-18.600600,-48.691100
3169703,-17.286900,-42.731900
3169802,-21.876400,-45.786900
3169901,-21.120100,-42.942500
3170008,-16.288200,-44.780900
3170057,-19.637400,-42.107300
3170107,-19.748700,-47.950900
3170206,-18.912100,-48.256700
3170305,-17.255000,-40.570100
3170404,-16.357500,-46.906000
3170438,-19.530200,-50.336900
3170479,-16.058600,-46.255400
3170503,-20.355700,-42.743800
3170529,-16.126400,-45.741800
3170578,-19.607100,-42.299800
3170602,-20.329000,-46.368300
3170651,-15.403700,-42.309700
3170701,-21.556500,-45.433900
3170750,-18.379500,-46.030700
3170800,-17.600500,-44.734000
3170909,-15.701800,-44.026900
3171006,-17.989700,-46.900500
3171030,-15.592100,-43.610200
3171071,-17.395100,-42.738000
3171105,-19.666800,-48.308100
3171154,-20.036400,-42.266700
3171204,-19.692500,-43.919900
3171303,-20.753600,-42.881500
3171402,-20.862400,-42.245400
3171501,-18.573700,-41.915600
3171600,-16.803900,-42.343100
3171709,-22.333400,-45.093200
3171808,-18.823300,-42.704600
3171907,-18.475500,-42.307600
3172004,-21.010300,-42.839700
3172103,-21.769900,-42.539500
3172202,-22.535300,-45.361500
3200102,-20.078900,-41.122900
3200136,-18.984600,-40.740400
3200169,-18.547200,-40.977300
3200201,-20.763600,-41.531600
3200300,-20.634800,-40.750300
3200359,-19.058300,-41.017600
3200409,-20.812200,-40.634200
3200508,-21.156000,-41.565000
3200607,-19.825000,-40.264800
3200706,-20.916400,-41.190100
3200805,-19.513500,-41.012700
3200904,-18.756900,-40.891300
3201001,-18.539900,-40.298400
3201100,-21.131500,-41.676500
3201159,-20.143600,-41.287500
3201209,-20.848700,-41.113000
3201308,-20.333800,-40.377600
3201407,-20.604500,-41.203400
3201506,-19.537900,-40.634500
3201605,-18.594500,-39.731100
3201704,-20.357500,-41.244800
3201803,-20.620400,-41.685500
3201902,-20.361600,-40.658900
3202009,-20.690700,-41.849400
3202108,-18.373000,-40.832600
3202207,-19.933600,-40.403500
3202256,-19.250100,-40.463600
3202306,-20.772700,-41.677500
3202405,-20.640400,-40.481400
3202454,-20.234900,-41.510300
3202504,-19.830600,-40.368900
3202553,-20.538300,-41.665800
3202603,-20.787000,-40.814100
3202652,-20.345600,-41.641700
3202702,-19.803100,-40.855900
3202801,-21.010700,-40.834000
3202900,-19.872000,-40.875600
3203007,-20.348000,-41.533800
3203056,-18.905300,-40.074900
3203106,-20.786900,-41.387100
3203130,-19.757200,-40.385800
3203163,-19.898700,-41.057500
3203205,-19.398853,-40.065285
3203304,-18.862500,-41.122400
3203320,-21.023100,-40.815900
3203346,-20.410100,-40.674700
3203353,-19.410900,-40.543400
3203403,-21.062900,-41.363500
3203502,-18.126351,-40.364316
3203601,-18.094100,-40.517200
3203700,-20.464100,-41.412800
3203809,-20.951700,-41.346000
3203908,-18.709900,-40.400100
3204005,-19.223800,-40.849300
3204054,-18.306000,-39.955200
3204104,-18.411000,-40.214400
3204203,-20.839800,-40.729700
3204252,-18.123212,-40.540627
3204302,-21.099300,-41.045100
3204351,-19.273400,-40.327400
3204401,-20.863500,-40.936900
3204500,-20.099100,-40.524100
3204559,-20.031400,-40.742600
3204609,-19.935600,-40.596100
3204658,-19.153800,-40.625800
3204708,-19.020400,-40.532600
3204807,-21.025600,-41.653600
3204906,-18.714500,-39.855400
3204955,-19.738000,-40.659200
3205002,-20.124400,-40.305000
3205010,-19.190200,-40.096300
3205036,-20.673349,-41.008408
3205069,-20.329800,-41.131700
3205101,-20.389400,-40.494900
3205150,-18.620400,-40.605700
3205176,-19.001400,-40.390500
3205200,-20.359745,-40.298944
3205309,-20.321200,-40.339300
3300100,-23.009000,-44.319400
3300159,-21.618200,-42.118400
3300209,-22.877300,-42.340000
3300225,-22.231800,-43.101000
3300233,-22.758300,-41.886200
3300258,-22.969300,-42.026000
3300308,-22.467000,-43.827500
3300407,-22.541000,-44.176800
3300456,-22.763600,-43.399600
3300506,-22.150300,-42.422000
3300605,-21.136800,-41.676700
3300704,-22.877200,-42.014100
3300803,-22.462500,-42.652900
3300902,-21.576100,-41.914100
3300936,-22.187100,-41.661600
3300951,-22.029200,-43.204600
3301009,-21.756700,-41.323700
3301108,-21.981100,-42.364800
3301157,-21.486900,-41.609600
3301207,-21.932700,-42.610000
3301306,-22.479800,-42.200700
3301405,-22.083800,-41.870800
3301504,-22.027100,-42.361500
3301603,-22.052000,-42.521000
3301702,-22.785900,-43.311000
3301801,-22.549433,-43.677797
3301850,-22.530100,-42.985700
3301876,-22.840700,-42.212400
3301900,-22.745600,-42.858300
3302007,-22.864200,-43.777500
3302056,-21.421900,-41.691000
3302106,-21.667200,-42.081900
3302205,-21.206400,-41.888600
3302254,-22.497500,-44.564400
3302270,-22.644600,-43.655700
3302304,-21.206800,-42.121900
3302403,-22.374600,-41.776600
3302452,-21.986900,-42.254500
3302502,-22.656900,-43.038600
3302601,-22.960700,-44.041400
3302700,-22.920100,-42.820900
3302809,-22.525600,-43.731400
3302858,-22.782800,-43.431600
3302908,-22.456300,-43.473000
3303005,-21.415000,-42.195500
3303104,-21.044200,-41.973100
3303203,-22.807800,-43.419400
3303302,-22.892900,-43.118300
3303401,-22.288000,-42.531800
3303500,-22.754500,-43.450900
3303609,-22.612600,-43.711000
3303708,-22.159000,-43.285500
3303807,-23.217900,-44.713500
3303856,-22.430100,-43.422400
3303906,-22.507600,-43.181600
3303955,-22.521100,-44.000800
3304003,-22.628100,-43.899900
3304102,-20.963200,-42.040200
3304110,-22.419200,-44.302400
3304128,-22.414800,-44.259000
3304144,-22.713000,-43.560400
3304151,-22.107100,-41.471300
3304201,-22.469300,-44.447400
3304300,-22.710600,-42.648200
3304409,-22.724998,-44.137244
3304508,-22.169600,-43.577800
3304524,-22.498600,-41.922000
3304557,-22.911100,-43.205700
3304607,-21.966100,-42.014400
3304706,-21.538900,-42.181100
3304755,-21.473500,-41.116300
3304805,-21.646800,-41.745900
3304904,-22.825100,-43.049100
3305000,-21.633500,-41.048800
3305109,-22.778400,-43.368500
3305133,-21.358400,-41.942900
3305158,-22.151400,-42.917600
3305208,-22.841200,-42.101300
3305307,-21.956600,-42.134600
3305406,-21.994400,-42.913300
3305505,-22.932400,-42.496900
3305554,-22.743000,-43.705600
3305604,-22.651200,-42.390200
3305703,-22.048500,-42.673400
3305752,-22.736000,-42.721300
3305802,-22.418100,-42.973700
3305901,-22.064800,-42.059500
3306008,-22.116800,-43.209000
3306107,-22.246300,-43.705600
3306156,-20.928800,-41.868000
3306206,-22.404400,-43.657800
3306305,-22.508600,-44.094200
3500105,-21.687818,-51.073280
3500204,-21.235606,-49.642761
3500303,-22.059200,-46.979005
3500402,-21.935560,-46.716538
3500501,-22.471562,-46.632068
3500550,-22.880763,-49.239349
3500600,-22.598713,-47.877125
3500709,-22.472800,-48.989600
3500758,-23.551591,-47.899410
3500808,-21.954101,-51.414701
3500907,-20.524300,-49.059400
3501004,-21.026900,-47.373100
3501103,-21.582185,-50.165219
3501152,-23.531041,-47.253091
3501202,-20.321080,-49.910600
3501301,-22.076900,-51.471500
3501400,-22.078456,-49.720486
3501509,-22.445500,-49.763400
3501608,-22.744500,-47.332100
3501707,-21.728900,-48.103000
3501806,-20.299200,-49.731900
3501905,-22.709900,-46.774500
3502002,-22.125726,-47.663911
3502101,-20.896970,-51.380732
3502200,-23.489000,-48.417500
3502309,-22.790200,-48.127200
3502408,-22.296036,-51.386021
3502507,-22.848875,-45.228487
3502606,-20.450190,-50.880859
3502705,-24.512122,-48.846350
3502754,-23.439098,-47.062280
3502804,-21.216322,-50.437098
3502903,-23.505500,-47.614600
3503000,-20.089487,-47.785430
3503109,-23.133867,-49.053852
3503158,-22.673994,-44.450708
3503208,-21.793000,-48.175300
3503307,-22.358220,-47.385896
3503356,-21.773473,-50.464935
3503406,-22.029054,-48.911660
3503505,-22.581019,-44.696937
3503604,-22.669300,-48.662700
3503703,-21.187594,-48.785865
3503802,-22.573400,-47.173000
3503901,-23.395845,-46.322977
3503950,-20.159187,-50.726583
3504008,-22.661100,-50.411100
3504107,-23.115996,-46.548350
3504206,-20.687792,-50.554301
3504305,-22.156184,-49.332837
3504404,-21.460452,-49.950064
3504503,-23.098900,-48.925500
3504602,-20.919787,-49.446748
3504701,-21.901743,-49.356625
3504800,-20.732807,-49.582848
3504909,-22.680043,-44.319246
3505005,-23.629889,-49.561691
3505104,-21.267767,-49.950265
3505203,-22.076400,-48.739100
3505302,-22.494200,-48.561700
3505351,-24.471388,-49.026311
3505401,-24.758200,-48.505300
3505500,-20.570998,-48.569382
3505609,-21.194600,-48.164500
3505708,-23.511859,-46.874037
3505807,-21.921100,-50.732300
3505906,-20.889400,-47.585300
3506003,-22.331000,-49.070200
3506102,-20.949382,-48.482556
3506201,-21.271881,-50.812183
3506300,-23.012917,-49.474801
3506359,-23.846717,-46.141838
3506409,-21.406607,-50.473312
3506508,-21.291780,-50.340101
3506607,-23.573064,-46.039555
3506706,-21.992400,-48.391000
3506805,-22.139000,-48.519100
3506904,-23.102856,-48.258218
3507001,-23.284000,-47.676300
3507100,-23.136245,-46.465096
3507159,-24.319384,-49.147741
3507209,-22.269600,-50.544100
3507308,-22.195000,-48.779200
3507407,-21.621200,-49.074400
3507456,-22.569800,-48.972200
3507506,-22.885226,-48.444218
3507605,-22.966064,-46.534074
3507704,-21.501277,-50.316379
3507753,-21.164505,-50.185873
3507803,-20.989000,-47.658800
3507902,-22.288184,-48.126497
3508009,-23.797809,-48.594955
3508108,-21.068148,-50.144589
3508207,-20.191327,-47.708106
3508306,-22.458800,-49.336800
3508405,-23.307358,-47.133241
3508504,-23.097096,-45.707776
3508603,-22.664449,-45.007614
3508702,-21.529047,-46.645138
3508801,-21.804100,-49.605100
3508900,-22.013700,-51.235500
3509007,-23.365822,-46.749555
3509106,-21.830800,-51.987300
3509205,-23.364742,-46.872540
3509254,-24.725200,-48.114600
3509304,-20.880796,-48.810212
3509403,-21.277600,-47.304200
3509452,-23.591576,-48.477015
3509502,-22.901100,-47.057300
3509601,-23.205035,-46.783947
3509700,-22.741821,-45.594890
3509809,-22.602874,-50.000176
3509908,-25.010387,-47.929855
3509957,-22.702200,-45.053000
3510005,-22.744600,-50.389500
3510104,-21.325700,-48.631000
3510153,-23.007900,-49.784200
3510203,-24.003723,-48.347810
3510302,-23.468784,-47.734247
3510401,-22.998800,-47.504300
3510500,-23.619272,-45.409776
3510609,-23.517973,-46.840402
3510708,-20.079600,-49.915100
3510807,-21.774015,-47.086645
3510906,-21.282400,-47.170000
3511003,-20.871600,-51.487800
3511102,-21.131619,-48.971399
3511201,-21.057486,-49.062467
3511300,-20.902048,-49.270036
3511409,-23.034563,-49.165009
3511508,-23.161300,-47.744300
3511607,-23.227300,-47.953000
3511706,-22.511285,-47.777090
3511904,-21.558892,-50.449186
3512001,-20.715000,-48.541700
3512100,-20.177757,-48.688673
3512209,-22.332173,-47.172540
3512308,-23.013500,-48.009200
3512407,-22.480900,-47.465500
3512506,-21.356030,-50.283940
3512605,-23.631309,-49.313720
3512704,-22.220600,-47.626400
3512803,-22.645347,-47.196218
3512902,-20.478400,-49.776400
3513009,-23.606020,-46.915347
3513108,-21.337700,-47.733100
3513207,-20.406184,-47.421238
3513306,-22.741085,-50.792257
3513405,-22.575762,-44.958392
3513504,-23.883600,-46.422800
3513603,-23.076028,-44.959328
3513702,-21.903700,-47.620000
3513801,-23.686428,-46.611375
3513850,-20.466300,-50.606600
3513900,-21.661706,-46.739765
3514007,-21.516400,-48.394700
3514106,-22.368700,-48.384200
3514205,-20.123153,-50.512717
3514304,-22.115054,-48.316601
3514403,-21.485600,-51.534000
3514502,-22.415200,-49.401400
3514601,-21.238700,-47.974200
3514700,-22.429800,-50.202300
3514809,-24.521651,-48.109711
3514908,-23.042800,-47.373100
3514924,-21.166583,-49.110540
3514957,-20.981083,-48.835886
3515004,-23.648367,-46.853115
3515103,-23.827424,-46.814497
3515129,-21.832858,-51.482921
3515152,-22.489200,-47.220800
3515186,-22.193075,-46.747036
3515194,-22.693700,-49.427400
3515202,-20.286290,-50.396196
3515301,-22.487059,-51.660628
3515350,-22.561800,-52.594300
3515400,-23.390200,-49.511000
3515509,-20.282500,-50.248800
3515608,-21.264800,-48.686200
3515657,-22.359400,-49.518700
3515707,-23.543500,-46.366700
3515806,-21.674991,-51.380260
3515905,-20.677100,-50.145700
3516002,-21.614200,-51.172900
3516101,-22.900200,-50.729820
3516200,-20.538300,-47.401100
3516309,-23.282000,-46.745700
3516408,-23.331900,-46.726000
3516507,-21.530900,-50.556600
3516606,-22.291000,-49.553400
3516705,-22.211800,-49.653300
3516804,-20.799200,-50.188200
3516853,-21.839200,-48.495100
3516903,-20.648700,-50.360800
3517000,-21.799200,-49.931000
3517109,-21.383600,-50.209200
3517208,-21.623444,-49.798108
3517307,-21.910900,-49.898000
3517406,-20.318800,-48.310700
3517505,-20.795300,-49.220200
3517604,-24.184300,-48.534400
3517703,-20.428500,-47.824800
3517802,-21.033500,-51.209000
3517901,-20.499600,-48.944100
3518008,-20.074800,-50.339800
3518107,-21.897300,-49.590400
3518206,-21.254300,-50.644000
3518305,-23.414290,-46.035560
3518404,-22.817060,-45.192425
3518503,-23.373100,-48.184500
3518602,-21.360700,-48.227400
3518701,-23.993400,-46.257300
3518800,-23.470200,-46.531200
3518859,-21.495600,-48.039300
3518909,-20.650900,-50.662600
3519006,-22.004510,-50.386030
3519055,-22.626100,-47.059700
3519071,-22.869950,-47.218110
3519105,-21.890300,-49.015900
3519204,-21.857100,-50.691700
3519253,-22.872300,-49.163100
3519303,-21.952756,-48.001378
3519402,-21.080600,-49.241300
3519501,-22.817800,-50.073100
3519600,-21.758100,-48.824500
3519709,-23.651000,-47.217900
3519808,-20.341200,-49.197900
